name,lat,lon,category,price_tier,popularity,photo_url,tag_name,tag_tourism,tag_brand,tag_brand:wikidata,tag_shop,tag_amenity,tag_brand:pa,tag_brand:ur,tag_brand:wikipedia,tag_brand:wikipedia:pa,tag_brand:wikipedia:ur,tag_cuisine,tag_name:pa,tag_name:ur,tag_takeaway,tag_address,tag_bar,tag_ramp,tag_addr:city,tag_addr:street,tag_name:mr,tag_addr:district,tag_addr:postcode,tag_air_conditioning,tag_cinema:3D,tag_deaf:description:en,tag_description,tag_drive_in,tag_lift_gate:type,tag_open_air,tag_opening_hours,tag_operator,tag_payment:cash,tag_payment:credit_cards,tag_payment:debit_cards,tag_payment:online_payment,tag_payment:online_wallet,tag_screen,tag_website,tag_wheelchair,tag_wikimedia_commons,tag_delivery,tag_outdoor_seating,tag_source,tag_addr:country,tag_addr:state,tag_internet_access,tag_microbrewery,tag_phone,tag_smoking,tag_atm,tag_addr:housenumber,tag_internet_access:fee,tag_official_name,tag_official_name:pa,tag_official_name:ur,tag_diet:non-vegetarian,tag_diet:vegetarian,tag_place,tag_wikidata,tag_wikipedia,tag_email,tag_ele,tag_payment:app,tag_alt_name,tag_natural,tag_addr:floor,tag_check_date,tag_level,tag_name:en,tag_wifi,tag_drive_through,tag_addr:housename,tag_alt_name:es,tag_alt_name:mr,tag_alt_name:ur,tag_leisure,tag_name:ar,tag_name:azb,tag_name:be,tag_name:el,tag_name:es,tag_name:fa,tag_name:hi,tag_name:hy,tag_name:ja,tag_name:kn,tag_name:ks,tag_name:ml,tag_name:pnb,tag_name:ps,tag_name:ru,tag_name:sr,tag_name:uk,tag_population,tag_brand:ks,tag_contact:facebook,tag_addr:place,tag_check_date:opening_hours,tag_organic,tag_food,tag_castle_type,tag_historic,tag_diet:gluten_free,tag_diet:halal,tag_diet:kosher,tag_diet:vegan,tag_alt_name:en,tag_alt_name:hi,tag_alt_name:pa,tag_alt_name:pnb,tag_brand:en,tag_brand:hi,tag_brand:pnb,tag_museum,tag_operator:type,tag_branch,tag_addr:suburb,tag_diet:lacto_vegetarian,tag_capacity,tag_contact:phone,tag_contact:website,tag_diet:ovo_vegetarian,tag_fixme,tag_rooms,tag_phone_1,tag_name:gu,tag_indoor:level,tag_website:menu,tag_toilets,tag_addr:unit,tag_delivery:partner,tag_contact:instagram,tag_payment:upi,tag_brand:short,tag_payment:online_booking,tag_addr:full,tag_note,tag_payment:american_express,tag_self_service,tag_payment:google_pay,tag_payment:upi_qr,tag_reservation,tag_contact:email,tag_contact:twitter,tag_contact:youtube,tag_dog,tag_diet:chicken,tag_brewery,tag_addr:source,tag_payment:mastercard,tag_payment:visa,tag_start_date,tag_payment:paytm,tag_payment:electronic_purses,tag_access,tag_fee,tag_garden:type,tag_timing,tag_short_name,tag_short_name:ur,tag_covered,tag_diet:meat,tag_opening_hours:covid19,tag_construction,tag_name:etymology:wikidata,tag_internet_access:ssid,tag_payment:coins,tag_theatre:type,tag_currency:rupee,tag_diet:organic,tag_diet:lactose_free,tag_diet:pescetarian,tag_min_age,tag_addr:neighbourhood,tag_building,tag_indoor_seating,tag_addr:building,tag_currency:INR,tag_payment:net_banking,tag_payment:notes,tag_payment:rupay,tag_payment:contactless,tag_survey:date,tag_addr:locality,tag_highchair,tag_diet:seafood,tag_office,tag_payment:cards,tag_payment:apple_pay,tag_payment:pay_later,tag_full_name,tag_full_name:en,tag_not:brand:wikidata,tag_changing_table,tag_payment:maestro,tag_contact:linkedin,tag_contact:pinterest,tag_fast_food,tag_lgbtq,tag_becknified,tag_providerId,tag_outdoor,tag_wheelchair:ramp,tag_diet:fish,tag_diet:local,tag_established,tag_diet:sugar_free,tag_toilets:access,tag_diet:alcohol_free,tag_toilets:wheelchair,tag_mobile,tag_payment:qr_code,tag_entrance,tag_image,tag_loc_name,tag_fax,tag_layer,tag_area,tag_water,tag_building:levels,tag_height,tag_name:etymology:wikipedia,tag_designation,tag_addr:province,tag_landuse,tag_proposed,tag_barrier,tag_payment:mobikwik,tag_payment:phonepe,tag_surface,tag_building:material,tag_roof:levels,tag_roof:shape,tag_reg_name,tag_payment:mobile_wallet,tag_addr:county,tag_building:material:concrete,tag_nohousenumber,tag_diet:plant-based,tag_stroller,tag_diet:fruitarian,tag_diet:raw,tag_leaf_cycle,tag_leaf_type,tag_stars,tag_postal_code,tag_charge,tag_waterway,tag_location,tag_lit,tag_highway,tag_diet:omnivore,tag_addr:neighborhood,tag_building:levels:underground,tag_type,amenity,cuisine,short_name,name_length,popular_flag,category_filled,category_enc,amenity_topk,amen_Unknown,amen_bar,amen_cafe,amen_cinema,amen_fast_food,amen_food_court,amen_pub,amen_restaurant,amen_theatre
Out of Hell,18.6464664,73.765721,restaurant,2,0.5,,Out of Hell,,,,,restaurant,,,,,,pizza;sandwich;indian;american;regional,,,,,,,"Nigdi, Pune",Sant Namdev Marg,,,411044,,,,,,,,Mo-Su 07:00-22:30,,,,,,,,https://www.outofhell.in/,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,restaurant,pizza;sandwich;indian;american;regional,Out of Hell,11,1,restaurant,12,restaurant,False,False,False,False,False,False,False,True,False
Taaareef,18.6010425,73.7701489,restaurant,2,0.5,,Taaareef,,,,,restaurant,,,,,,kebab;indian;chicken;Mughal,,,,,,,,,तारीफ,,,,,,,,,,,,,,,,,,,no,,,,,,,,,+91 788 799 6799; +91 788 799 6767; +91 788 799 5858,,,,,,,,,,,,,,,,,,,2023-05-16,,Taaareef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,restaurant,kebab;indian;chicken;Mughal,Taaareef,8,1,restaurant,12,restaurant,False,False,False,False,False,False,False,True,False
Irani cafe,18.5945954,73.7594696,cafe,2,0.5,,Irani cafe,,,,,cafe,,,,,,,,,,,,,,,इराणी कॅफे,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-20,,Irani cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cafe,Unknown,Irani cafe,10,1,cafe,2,cafe,False,False,True,False,False,False,False,False,False
Sea food,18.5969538,73.7687064,fast_food,2,0.4,,Sea food,,,,,fast_food,,,,,,seafood,,,,,,,,,सी फूड,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,Sea food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fast_food,seafood,Sea food,8,0,fast_food,5,fast_food,False,False,False,False,True,False,False,False,False
The crazy taco,18.5968874,73.768705,fast_food,2,0.4,,The crazy taco,,,,,fast_food,,,,,,mexican,,,,,,,,,द क्रेझी टाको,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,The crazy taco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fast_food,mexican,The crazy taco,14,0,fast_food,5,fast_food,False,False,False,False,True,False,False,False,False
राजधानी,18.596888,73.7687295,fast_food,2,0.4,,राजधानी,,,,,fast_food,,,,,,thaali,,,,,,,,,राजधानी,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,Rajdhaani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fast_food,thaali,,7,0,fast_food,5,fast_food,False,False,False,False,True,False,False,False,False
अंडा वंडा,18.5968885,73.7687506,fast_food,2,0.4,,अंडा वंडा,,,,,fast_food,,,,,,egg,,,,,,,,,अंडा वंडा,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,Anda vanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fast_food,egg,,9,0,fast_food,5,fast_food,False,False,False,False,True,False,False,False,False
Slice factory,18.5968889,73.7687707,fast_food,2,0.4,,Slice factory,,,,,fast_food,,,,,,pizza,,,,,,,,,स्लाईस फॅक्टरी,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,Slice factory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fast_food,pizza,Slice factory,13,0,fast_food,5,fast_food,False,False,False,False,True,False,False,False,False
Burgerita,18.5968895,73.7687931,fast_food,2,0.4,,Burgerita,,,,,fast_food,,,,,,burger,,,,,,,,,बर्गरिटा,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,Burgerita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fast_food,burger,Burgerita,9,0,fast_food,5,fast_food,False,False,False,False,True,False,False,False,False
Mighty momos,18.59689,73.7688172,fast_food,2,0.4,,Mighty momos,,,,,fast_food,,,,,,momo,,,,,,,,,माइटी मोमोझ,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,Mighty momos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fast_food,momo,Mighty momos,12,0,fast_food,5,fast_food,False,False,False,False,True,False,False,False,False
Asian panda,18.5968906,73.7688398,fast_food,2,0.4,,Asian panda,,,,,fast_food,,,,,,asian,,,,,,,,,एशियन पांडा,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian panda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fast_food,asian,Asian panda,11,0,fast_food,5,fast_food,False,False,False,False,True,False,False,False,False
Charcoal chiken,18.5968912,73.7688646,fast_food,2,0.4,,Charcoal chiken,,,,,fast_food,,,,,,chicken,,,,,,,,,चार्कोल चिकन,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,Charcoal chiken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fast_food,chicken,Charcoal chiken,15,0,fast_food,5,fast_food,False,False,False,False,True,False,False,False,False
Global Shawarma,18.5968922,73.7689072,fast_food,2,0.4,,Global Shawarma,,,,,fast_food,,,,,,,,,,,,,,,ग्लोबल श्वर्मा,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,Global Shawarma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fast_food,Unknown,Global Shawarma,15,0,fast_food,5,fast_food,False,False,False,False,True,False,False,False,False
D for dosa,18.5968927,73.7689284,fast_food,2,0.4,,D for dosa,,,,,fast_food,,,,,,south_indian,,,,,,,,,डी फॉर दोसा,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,D for dosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fast_food,south_indian,D for dosa,10,0,fast_food,5,fast_food,False,False,False,False,True,False,False,False,False
Swami's Pav Bhaji,18.5968933,73.7689542,fast_food,2,0.4,,Swami's Pav Bhaji,,,,,fast_food,,,,,,pav_bhaji,,,,,,,,,स्वामीज पाव भाजी,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,Swami's Pav Bhaji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fast_food,pav_bhaji,Swami's Pav Bhaji,17,0,fast_food,5,fast_food,False,False,False,False,True,False,False,False,False
North Indies,18.5968939,73.768979,fast_food,2,0.4,,North Indies,,,,,fast_food,,,,,,,,,,,,,,,नॉर्थ इंडीज,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,North Indies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fast_food,Unknown,North Indies,12,0,fast_food,5,fast_food,False,False,False,False,True,False,False,False,False
Nectar & nature,18.5968944,73.7690021,fast_food,2,0.4,,Nectar & nature,,,,,fast_food,,,,,,juice,,,,,,,,,नेक्टर अँड नेचर,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,Nectar & nature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fast_food,juice,Nectar & nature,15,0,fast_food,5,fast_food,False,False,False,False,True,False,False,False,False
The curry leaf,18.596895,73.7690256,fast_food,2,0.4,,The curry leaf,,,,,fast_food,,,,,,,,,,,,,,,द करी लीफ,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,The curry leaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fast_food,Unknown,The curry leaf,14,0,fast_food,5,fast_food,False,False,False,False,True,False,False,False,False
Rolls N sandwich,18.5968955,73.7690474,fast_food,2,0.4,,Rolls N sandwich,,,,,fast_food,,,,,,sandwich,,,,,,,,,रोल्स एन सँडविच,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,Rolls N sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fast_food,sandwich,Rolls N sandwich,16,0,fast_food,5,fast_food,False,False,False,False,True,False,False,False,False
Just chaap,18.5968961,73.7690718,fast_food,2,0.4,,Just chaap,,,,,fast_food,,,,,,soya,,,,,,,,,जस्ट चाप,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,Just chaap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fast_food,soya,Just chaap,10,0,fast_food,5,fast_food,False,False,False,False,True,False,False,False,False
Caffeine addict,18.5968966,73.7690939,fast_food,2,0.4,,Caffeine addict,,,,,fast_food,,,,,,coffee_shop,,,,,,,,,कॉफीन एडीक्ट,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,Caffeine addict,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fast_food,coffee_shop,Caffeine addict,15,0,fast_food,5,fast_food,False,False,False,False,True,False,False,False,False
Kranti Bhel,18.5969814,73.768989,fast_food,2,0.4,,Kranti Bhel,,,,,fast_food,,,,,,bhel;Marathi,,,,,,,,,क्रांती भेळ,,,,,,,,,,12:00-23:00,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-16,,Kranti Bhel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fast_food,bhel;Marathi,Kranti Bhel,11,0,fast_food,5,fast_food,False,False,False,False,True,False,False,False,False
आपला अड्डा,18.5969829,73.7690379,fast_food,2,0.4,,आपला अड्डा,,,,,fast_food,,,,,,Maharashtra,,,,,,,,,आपला अड्डा,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,Aaplaa Addaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fast_food,Maharashtra,,10,0,fast_food,5,fast_food,False,False,False,False,True,False,False,False,False
Misal house,18.5969837,73.7690634,fast_food,2,0.4,,Misal house,,,,,fast_food,,,,,,misal,,,,,,,,,मिसळ हाऊस,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,Misal house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fast_food,misal,Misal house,11,0,fast_food,5,fast_food,False,False,False,False,True,False,False,False,False
गोल्डन टी अँड कॉफी,18.5969843,73.7690852,fast_food,2,0.4,,गोल्डन टी अँड कॉफी,,,,,fast_food,,,,,,coffee_shop,,,,,,,,,गोल्डन टी अँड कॉफी,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,Golden tea and coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fast_food,coffee_shop,,18,0,fast_food,5,fast_food,False,False,False,False,True,False,False,False,False
Burger King,18.5892725,73.9965349,fast_food,2,0.4,,Burger King,,Burger King,Q177054,,fast_food,,,,,,burger,,,yes,,,,Pune,Nagar Road,,,412207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fast_food,burger,Burger King,11,0,fast_food,5,fast_food,False,False,False,False,True,False,False,False,False
Leafy green cafe,18.5945537,73.7688268,cafe,2,0.5,,Leafy green cafe,,,,,cafe,,,,,,,,,,,,,,,लिफी ग्रीन कॅफे,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,G,2023-06-09,0,Leafy green cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cafe,Unknown,Leafy green cafe,16,1,cafe,2,cafe,False,False,True,False,False,False,False,False,False
Indrayani pure veg,18.6994135,73.6974735,restaurant,2,0.5,,Indrayani pure veg,,,,,restaurant,,,,,,,,,,,,,,,इंद्रायणी शुद्ध शाकाहारी,,,,,,,,,,,,yes,yes,yes,,,,,yes,,,,survey,,,wlan,,,,,,customers,,,,,yes,,,,,,,,,,2025-12-12,,Indrayani pure veg,,,,,,,,,,,,,,Indrayani pure veg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,restaurant,Unknown,Indrayani pure veg,18,1,restaurant,12,restaurant,False,False,False,False,False,False,False,True,False
Daily Bites,18.5929263,73.7999191,cafe,2,0.5,,Daily Bites,,,,,cafe,,,,,,,,,,,,,,,डेली बाईट्स,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cafe,Unknown,Daily Bites,11,1,cafe,2,cafe,False,False,True,False,False,False,False,False,False
Lassi Corner,18.5929187,73.800028,fast_food,2,0.4,,Lassi Corner,,,,,fast_food,,,,,,juice,,,,,,,,,लस्सी कॉर्नर,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fast_food,juice,Lassi Corner,12,0,fast_food,5,fast_food,False,False,False,False,True,False,False,False,False
संत दर्शन,18.5830645,73.5142798,attraction,2,0.6000000000000001,,संत दर्शन,attraction,,,,,,,,,,,,,,,,,,,संत दर्शन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sant Darshan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,9,1,attraction,0,Unknown,True,False,False,False,False,False,False,False,False
